# Avida resource data
# Thu Nov 17 16:53:38 2011
# First column gives the current update, all further columns give the quantity
# of the particular resource at that update.
#  1: Update
#  2: resNOT
#  3: resNAND
#  4: resAND
#  5: resORN
#  6: resOR
#  7: resANDN
#  8: resNOR
#  9: resXOR
# 10: resEQU
# 11: resNOTB
# 12: resNANDB
# 13: resANDB
# 14: resORNB
# 15: resORB
# 16: resANDNB
# 17: resNORB
# 18: resXORB
# 19: resEQUB

210 439.416 439.416 439.416 439.416 439.416 439.416 439.416 439.416 439.416 0 0 0 0 0 0 0 0 0 
221 445.756 445.756 445.756 445.756 445.756 445.756 445.756 445.756 445.756 0 0 0 0 0 0 0 0 0 
234 452.4 452.4 452.4 452.4 452.4 452.4 452.4 452.4 452.4 0 0 0 0 0 0 0 0 0 
247 458.23 458.23 458.23 458.23 458.23 458.23 458.23 458.23 458.23 0 0 0 0 0 0 0 0 0 
257 462.224 462.224 462.224 462.224 462.224 462.224 462.224 462.224 462.224 0 0 0 0 0 0 0 0 0 
271 467.182 467.182 467.182 467.182 467.182 467.182 467.182 467.182 467.182 0 0 0 0 0 0 0 0 0 
283 470.911 470.911 470.911 470.911 470.911 470.911 470.911 470.911 470.911 0 0 0 0 0 0 0 0 0 
298 474.982 474.982 474.982 474.982 474.982 474.982 474.982 474.982 474.982 0 0 0 0 0 0 0 0 0 
312 478.265 478.265 478.265 478.265 478.265 478.265 478.265 478.265 478.265 0 0 0 0 0 0 0 0 0 
325 480.927 480.927 480.927 480.927 480.927 480.927 480.927 480.927 480.927 0 0 0 0 0 0 0 0 0 
338 483.263 483.263 483.263 483.263 483.263 483.263 483.263 483.263 483.263 0 0 0 0 0 0 0 0 0 
350 485.165 485.165 485.165 485.165 485.165 485.165 485.165 485.165 485.165 0 0 0 0 0 0 0 0 0 
360 486.583 486.583 486.583 486.583 486.583 486.583 486.583 486.583 486.583 0 0 0 0 0 0 0 0 0 
374 488.344 488.344 488.344 488.344 488.344 488.344 488.344 488.344 488.344 0 0 0 0 0 0 0 0 0 
386 489.669 489.669 489.669 489.669 489.669 489.669 489.669 489.669 489.669 0 0 0 0 0 0 0 0 0 
400 491.025 491.025 491.025 491.025 491.025 491.025 491.025 491.025 491.025 0 0 0 0 0 0 0 0 0 
414 492.203 492.203 492.203 492.203 492.203 492.203 492.203 492.203 492.203 0 0 0 0 0 0 0 0 0 
429 493.294 493.294 493.294 493.294 493.294 493.294 493.294 493.294 493.294 0 0 0 0 0 0 0 0 0 
437 493.812 493.812 493.812 493.812 493.812 493.812 493.812 493.812 493.812 0 0 0 0 0 0 0 0 0 
446 494.347 494.347 494.347 494.347 494.347 494.347 494.347 494.347 494.347 0 0 0 0 0 0 0 0 0 
458 494.989 494.989 494.989 494.989 494.989 494.989 494.989 494.989 494.989 0 0 0 0 0 0 0 0 0 
471 495.603 495.603 495.603 495.603 495.603 495.603 495.603 495.603 495.603 0 0 0 0 0 0 0 0 0 
482 496.063 496.063 496.063 496.063 496.063 496.063 496.063 496.063 496.063 0 0 0 0 0 0 0 0 0 
497 496.614 496.614 496.614 496.614 496.614 496.614 496.614 496.614 496.614 0 0 0 0 0 0 0 0 0 
510 497.029 497.029 497.029 497.029 497.029 497.029 497.029 497.029 497.029 0 0 0 0 0 0 0 0 0 
521 497.34 497.34 497.34 497.34 497.34 497.34 497.34 497.34 497.34 0 0 0 0 0 0 0 0 0 
534 497.666 497.666 497.666 497.666 497.666 497.666 497.666 497.666 497.666 0 0 0 0 0 0 0 0 0 
549 497.992 497.992 497.992 497.992 497.992 497.992 497.992 497.992 497.992 0 0 0 0 0 0 0 0 0 
561 498.22 498.22 498.22 498.22 498.22 498.22 498.22 498.22 498.22 0 0 0 0 0 0 0 0 0 
574 498.438 498.438 498.438 498.438 498.438 498.438 498.438 498.438 498.438 0 0 0 0 0 0 0 0 0 
582 498.559 498.559 498.559 498.559 498.559 498.559 498.559 498.559 498.559 0 0 0 0 0 0 0 0 0 
594 498.723 498.723 498.723 498.723 498.723 498.723 498.723 498.723 498.723 0 0 0 0 0 0 0 0 0 
608 498.89 498.89 498.89 498.89 498.89 498.89 498.89 498.89 498.89 0 0 0 0 0 0 0 0 0 
620 499.016 499.016 499.016 499.016 499.016 499.016 499.016 499.016 499.016 0 0 0 0 0 0 0 0 0 
631 498.159 499.119 499.119 499.119 499.119 499.119 499.119 499.119 499.119 0 0 0 0 0 0 0 0 1.67527 
644 498.384 499.227 499.227 499.227 499.227 499.227 499.227 499.227 499.227 0 0 0 0 0 0 0 0 0.0760871 
656 498.568 499.315 499.315 499.315 499.315 499.315 499.315 499.315 499.315 0 0 0 0 0 0 0 0 0.00425277 
669 498.743 499.399 499.399 499.399 499.399 499.399 499.399 499.399 499.399 0 0 0 0 0 0 0 0 0.000186956 
677 498.84 499.445 499.445 499.445 499.445 499.445 499.445 499.445 499.445 0 0 0 0 0 0 0 0 2.73341e-05 
692 499.003 499.523 499.523 499.523 499.523 499.523 499.523 499.523 499.523 0 0 0 0 0 0 0 0 7.4293e-07 
702 499.098 499.569 499.569 499.569 499.569 499.569 499.569 499.569 499.569 0 0 0 0 0 0 0 0 6.71531e-08 
712 499.184 499.61 499.61 499.61 499.61 499.61 499.61 499.61 499.61 0 0 0 0 0 0 0 0 6.06957e-09 
724 499.277 499.654 499.654 499.654 499.654 499.654 499.654 499.654 499.654 0 0 0 0 0 0 0 0 3.39192e-10 
735 499.353 499.69 499.69 499.69 499.69 499.69 499.69 499.69 499.69 0 0 0 0 0 0 0 0 2.41052e-11 
747 499.426 499.726 499.726 499.726 499.726 499.726 499.726 499.726 499.726 0 0 0 0 0 0 0 0 1.34701e-12 
759 499.491 499.757 499.757 499.757 499.757 499.757 499.757 499.757 499.757 0 0 0 0 0 0 0 0 7.52703e-14 
770 499.545 499.782 499.782 499.782 499.782 499.782 499.782 499.782 499.782 0 0 0 0 0 0 0 0 5.34895e-15 
779 499.584 499.801 499.801 499.801 499.801 499.801 499.801 499.801 499.801 0 0 0 0 0 0 0 0 6.14756e-16 
790 499.628 499.822 499.822 499.822 499.822 499.822 499.822 499.822 499.822 0 0 0 0 0 0 0 0 4.36862e-17 
802 497.765 499.842 499.842 499.842 499.842 499.842 499.842 499.842 499.842 0 0 0 0 0 0 0 0 5.96373 
814 496.108 499.86 499.86 499.86 499.86 499.86 499.86 499.86 499.86 0 0 0 0 0 0 0 0 9.67682 
829 493.879 499.88 499.88 499.88 499.88 499.88 499.88 499.88 499.88 0 0 0 0 0 0 0 0 9.0955 
840 490.809 499.892 499.892 499.892 499.892 499.892 499.892 499.892 499.892 0 0 0 0 0 0 0 0 16.2869 
851 491.771 499.904 499.904 499.904 499.904 499.904 499.904 499.904 499.904 0 0 0 0 0 0 0 0 7.18313 
862 492.633 499.914 499.914 499.914 499.914 499.914 499.914 499.914 499.914 0 0 0 0 0 0 0 0 1.00978 
874 493.47 499.923 499.923 499.923 499.923 499.923 499.923 499.923 499.923 0 0 0 0 0 0 0 0 0.0706975 
887 494.269 499.933 499.933 499.933 499.933 499.933 499.933 499.933 499.933 0 0 0 0 0 0 0 0 0.00331368 
901 495.022 499.942 499.942 499.942 499.942 499.942 499.942 499.942 499.942 0 0 0 0 0 0 0 0 0.000116307 
916 495.718 499.95 499.95 499.95 499.95 499.95 499.95 499.95 499.95 0 0 0 0 0 0 0 0 3.16999e-06 
931 496.317 499.957 499.957 499.957 499.957 499.957 499.957 499.957 499.957 0 0 0 0 0 0 0 0 8.61653e-08 
943 496.736 499.962 499.962 499.962 499.962 499.962 499.962 499.962 499.962 0 0 0 0 0 0 0 0 4.81499e-09 
955 497.107 499.966 499.966 499.966 499.966 499.966 499.966 499.966 499.966 0 0 0 0 0 0 0 0 2.69051e-10 
963 497.33 499.969 499.969 499.969 499.969 499.969 499.969 499.969 499.969 0 0 0 0 0 0 0 0 3.9324e-11 
976 497.657 499.973 499.973 499.973 499.973 499.973 499.973 499.973 499.973 0 0 0 0 0 0 0 0 1.72781e-12 
990 497.033 499.976 499.976 499.976 499.976 499.976 499.976 499.976 499.976 0 0 0 0 0 0 0 0 0.836221 
1000 495.433 499.978 499.978 499.978 499.978 499.978 499.978 499.978 499.978 0 0 0 0 0 0 0 0 2.41293 
1011 495.911 499.981 499.981 499.981 499.981 499.981 499.981 499.981 499.981 0 0 0 0 0 0 0 0 0.177454 
1021 496.302 499.983 499.983 499.983 499.983 499.983 499.983 499.983 499.983 0 0 0 0 0 0 0 0 0.0161008 
1030 496.622 499.984 499.984 499.984 499.984 499.984 499.984 499.984 499.984 0 0 0 0 0 0 0 0 0.00185223 
1042 497.006 499.986 499.986 499.986 499.986 499.986 499.986 499.986 499.986 0 0 0 0 0 0 0 0 0.000103534 
1052 497.292 499.987 499.987 499.987 499.987 499.987 499.987 499.987 499.987 0 0 0 0 0 0 0 0 9.35722e-06 
1064 497.6 499.066 499.989 499.989 499.989 499.989 499.989 499.989 499.989 1.06333 0 0 0 0 0 0 0 5.22874e-07 
1072 497.785 499.138 499.99 499.99 499.99 499.99 499.99 499.99 499.99 0.166543 0 0 0 0 0 0 0 7.64233e-08 
1086 498.076 499.251 499.991 499.991 499.991 499.991 499.991 499.991 499.991 0.00585753 0 0 0 0 0 0 0 2.64043e-09 
1096 498.26 499.323 499.992 499.992 499.992 499.992 499.992 499.992 499.992 0.000530551 0 0 0 0 0 0 0 2.38621e-10 
1106 498.426 499.388 499.993 499.993 499.993 499.993 499.993 499.993 499.993 4.79845e-05 0 0 0 0 0 0 0 2.15647e-11 
1119 498.619 499.463 499.993 499.993 499.993 499.993 499.993 499.993 499.993 2.10921e-06 0 0 0 0 0 0 0 9.47518e-13 
1131 498.776 499.524 499.994 499.994 499.994 499.994 499.994 499.994 499.994 1.17879e-07 0 0 0 0 0 0 0 5.29455e-14 
1146 498.015 499.59 499.995 499.995 499.995 499.995 499.995 499.995 499.995 3.20283e-09 0 0 0 0 0 0 0 1.9035 
1157 498.223 499.633 499.996 499.996 499.996 499.996 499.996 499.996 499.996 2.27611e-10 0 0 0 0 0 0 0 0.174975 
1165 498.36 499.662 499.996 499.996 499.996 499.996 499.996 499.996 499.996 3.32682e-11 0 0 0 0 0 0 0 0.0262879 
1175 498.517 499.694 499.996 499.996 499.996 499.996 499.996 499.996 499.996 3.00658e-12 0 0 0 0 0 0 0 0.00239848 
1187 497.744 499.729 499.997 499.997 499.997 499.997 499.997 499.997 499.997 1.68005e-13 0 0 0 0 0 0 0 0.636151 
1196 491.068 499.752 499.997 499.997 499.997 499.997 499.997 499.997 499.997 1.93088e-14 0 0 0 0 0 0 0 14.6641 
1210 484.482 499.785 499.997 499.997 499.997 499.997 499.997 499.997 499.997 6.67125e-16 0 0 0 0 0 0 0 18.2769 
1220 468.747 499.805 499.998 499.998 499.998 499.998 499.998 499.998 499.998 6.02897e-17 0 0 0 0 0 0 0 28.5627 
1228 450.002 499.82 499.998 499.998 499.998 499.998 499.998 499.998 499.998 8.65479e-18 0 0 0 0 0 0 0 42.3715 
1236 425.804 495.904 499.998 499.998 499.998 499.998 499.998 499.998 499.998 10.8237 0 0 0 0 0 0 0 62.8275 
1240 412.947 496.065 499.998 499.998 499.998 499.998 499.998 499.998 499.998 5.14632 0 0 0 0 0 0 0 76.1273 
1244 400.715 496.22 499.998 499.998 499.998 499.998 499.998 499.998 499.998 2.03394 0 0 0 0 0 0 0 85.8715 
1246 387.771 496.295 499.998 499.998 499.998 499.998 499.998 499.998 499.998 1.26334 0 0 0 0 0 0 0 112.918 
1249 380.154 496.405 499.998 499.998 499.998 499.998 499.998 499.998 499.998 0.615774 0 0 0 0 0 0 0 119.283 
1254 364.432 496.581 499.998 499.998 499.998 499.998 499.998 499.998 499.998 0.185 0 0 0 0 0 0 0 136.766 
1257 360.529 496.683 499.998 499.998 499.998 499.998 499.998 499.998 499.998 0.0899129 0 0 0 0 0 0 0 129.036 
1262 345.926 496.846 499.998 499.998 499.998 499.998 499.998 499.998 499.998 0.0270098 0 0 0 0 0 0 0 136.752 
1271 327.695 497.118 499.999 499.999 499.999 499.999 499.999 499.999 499.999 0.00310089 0 0 0 0 0 0 0 130.821 
1276 310.792 497.26 499.999 499.999 499.999 499.999 499.999 499.999 499.999 0.00093178 0 0 0 0 0 0 0 141.464 
1282 281.878 497.42 499.999 499.999 499.999 499.999 499.999 499.999 499.999 0.00022015 0 0 0 0 0 0 0 182.303 
1287 267.905 497.546 499.999 499.999 499.999 499.999 499.999 499.999 499.999 6.58067e-05 0 0 0 0 0 0 0 180.428 
1290 264.938 497.619 499.999 499.999 499.999 499.999 499.999 499.999 499.999 3.19892e-05 0 0 0 0 0 0 0 168.637 
1295 250.179 497.736 499.999 499.999 499.999 499.999 499.999 499.999 499.999 8.11184e-06 0 0 0 0 0 0 0 174.439 
1296 242.677 497.759 499.999 499.999 499.999 499.999 499.999 499.999 499.999 6.40825e-06 0 0 0 0 0 0 0 187.527 
1301 231.143 497.868 499.999 499.999 499.999 499.999 499.999 499.999 499.999 1.76083e-06 0 0 0 0 0 0 0 174.127 
1302 218.831 497.89 499.999 499.999 499.999 499.999 499.999 499.999 499.999 1.26445e-06 0 0 0 0 0 0 0 201.807 
1307 220.95 497.993 499.999 499.999 499.999 499.999 499.999 499.999 499.999 3.50788e-07 0 0 0 0 0 0 0 153.707 
1314 204.463 498.13 499.999 499.999 499.999 499.999 499.999 499.999 499.999 6.10818e-08 0 0 0 0 0 0 0 157.451 
1315 192.418 498.148 499.999 499.999 499.999 499.999 499.999 499.999 499.999 4.81046e-08 0 0 0 0 0 0 0 187.116 
1321 190.89 498.257 499.999 499.999 499.999 499.999 499.999 499.999 499.999 1.13541e-08 0 0 0 0 0 0 0 157.023 
1322 184.981 498.274 499.999 499.999 499.999 499.999 499.999 499.999 499.999 8.91856e-09 0 0 0 0 0 0 0 168.424 
1323 178.131 498.291 499.999 499.999 499.999 499.999 499.999 499.999 499.999 7.00884e-09 0 0 0 0 0 0 0 181.707 
1328 180.182 498.375 499.999 499.999 499.999 499.999 499.999 499.999 499.999 2.10571e-09 0 0 0 0 0 0 0 146.996 
1329 175.38 498.391 499.999 499.999 499.999 499.999 499.999 499.999 499.999 1.6558e-09 0 0 0 0 0 0 0 156.645 
1336 167.802 498.501 499.999 499.999 499.999 499.999 499.999 499.999 499.999 2.92826e-10 0 0 0 0 0 0 0 152.386 
1338 153.602 498.53 499.999 499.999 499.999 499.999 499.999 499.999 499.999 1.81298e-10 0 0 0 0 0 0 0 188.218 
1345 141.053 498.63 499.999 499.999 499.999 499.999 499.999 499.999 499.999 3.37418e-11 0 0 0 0 0 0 0 206.673 
1351 147.777 498.71 499.999 499.999 499.999 499.999 499.999 499.999 499.999 7.97754e-12 0 0 0 0 0 0 0 175.508 
1352 143.299 498.723 499.999 499.999 499.999 499.999 499.999 499.999 499.999 6.27304e-12 0 0 0 0 0 0 0 185.402 
1360 134.193 498.822 499.999 499.999 499.999 499.999 499.999 499.999 499.999 9.00008e-13 0 0 0 0 0 0 0 180.071 
1361 127.851 498.834 499.999 499.999 499.999 499.999 499.999 499.999 499.999 7.07594e-13 0 0 0 0 0 0 0 194.248 
1370 114.536 498.935 499.999 499.999 499.999 499.999 499.999 499.999 499.999 8.1181e-14 0 0 0 0 0 0 0 188.083 
1379 110.616 499.027 500 500 500 500 500 500 500 9.31139e-15 0 0 0 0 0 0 0 167.87 
1387 108.979 499.102 500 500 500 500 500 500 500 1.3607e-15 0 0 0 0 0 0 0 159.443 
1390 101.249 499.129 500 500 500 500 500 500 500 6.61554e-16 0 0 0 0 0 0 0 179.061 
1397 105.373 499.188 500 500 500 500 500 500 500 1.12011e-16 0 0 0 0 0 0 0 159.222 
1405 101.939 499.251 500 500 500 500 500 500 500 1.63942e-17 0 0 0 0 0 0 0 160.41 
1408 97.8844 499.273 500 500 500 500 500 500 500 7.97181e-18 0 0 0 0 0 0 0 171.989 
1423 91.2909 499.375 500 500 500 500 500 500 500 2.04135e-19 0 0 0 0 0 0 0 178.448 
1427 79.8615 499.399 500 500 500 500 500 500 500 7.69189e-20 0 0 0 0 0 0 0 206.306 
1439 72.544 499.467 500 500 500 500 500 500 500 3.30175e-21 0 0 0 0 0 0 0 200.896 
