date,hour,offer,goal,offer_url,source,affiliate_sub_id1,browser,country,clicks,conversions,payout,rpc
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu41,Chrome,"United States",2,1,5.25000,2.6250
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu36,Safari,"United States",2,1,5.25000,2.6250
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu31,Firefox,"United States",3,1,5.25000,1.7500
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu35,Safari,"United States",2,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu37,Firefox,"United States",5,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu40,Firefox,"United States",3,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu33,Safari,Canada,1,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu37,"Internet Explorer","United States",3,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu35,"Internet Explorer","United States",2,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu33,"Internet Explorer","United States",1,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu23,Safari,"United States",2,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu37,Chrome,"United States",1,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu41,Android,"United States",1,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu34,"Internet Explorer","United States",1,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu38,"Internet Explorer","United States",8,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu33,Firefox,Canada,1,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu20,Chrome,"United States",3,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu21,"Internet Explorer","United States",2,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu41,"Internet Explorer","United States",4,0,0.00000,0.0000
2011-09-30,23,"GetItOn.com - Free Join",,,TJ4,jhu35,Firefox,,1,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu23,Chrome,"United States",1,0,0.00000,0.0000
2011-09-30,23,"Cams.com - Sale",,,,,Firefox,"Taiwan - Province Of China",1,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu40,"Internet Explorer","United States",2,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu38,Safari,"United States",1,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu31,"Internet Explorer","United States",2,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu21,Firefox,"United States",2,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu22,"Internet Explorer","United States",5,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu38,Firefox,"United States",2,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu39,Safari,Canada,1,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu33,Firefox,"United States",2,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu32,Firefox,"United States",2,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu22,Firefox,"United States",1,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu23,"Internet Explorer","United States",1,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu38,Chrome,"United States",1,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu31,Firefox,Canada,1,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu39,"Internet Explorer","United States",2,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu35,Firefox,"United States",1,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu41,Firefox,"United States",2,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu37,Safari,"United States",2,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu36,Firefox,"United States",5,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu32,Chrome,"United States",3,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu41,"Internet Explorer",Canada,1,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu23,Firefox,"United States",3,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu39,Firefox,Canada,1,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu35,Opera,"United States",1,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu39,Firefox,"United States",3,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu20,"Internet Explorer","United States",2,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu36,"Internet Explorer","United States",5,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu21,Chrome,Canada,1,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu34,Chrome,"United States",1,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu32,"Internet Explorer","United States",4,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu39,Chrome,"United States",1,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu20,Firefox,"United States",2,0,0.00000,0.0000
2011-09-30,23,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu22,Safari,"United States",1,0,0.00000,0.0000
2011-09-30,22,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu20,Firefox,"United States",0,1,5.25000,0.0000
2011-09-30,22,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu40,Safari,"United States",1,0,0.00000,0.0000
2011-09-30,22,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu23,Firefox,"United States",2,0,0.00000,0.0000
2011-09-30,22,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu20,"Internet Explorer","United States",1,0,0.00000,0.0000
2011-09-30,22,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu36,"Internet Explorer","United States",1,0,0.00000,0.0000
2011-09-30,22,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu32,"Internet Explorer","United States",1,0,0.00000,0.0000
2011-09-30,22,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu40,Chrome,"United States",1,0,0.00000,0.0000
2011-09-30,22,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu35,Chrome,"United States",1,0,0.00000,0.0000
2011-09-30,22,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu36,Safari,"United States",1,0,0.00000,0.0000
2011-09-30,22,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu40,Firefox,"United States",0,0,0.00000,0.0000
2011-09-30,22,"NSASystem.com - Date Multiple Women, or One! *HOT* *EXCLUSIVE*",,,BLA4,lb-nsa1,Opera,"United Kingdom",1,0,0.00000,0.0000
2011-09-30,22,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu37,"Internet Explorer","United States",1,0,0.00000,0.0000
2011-09-30,22,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu35,"Internet Explorer","United States",3,0,0.00000,0.0000
2011-09-30,22,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu33,"Internet Explorer","United States",2,0,0.00000,0.0000
2011-09-30,22,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu41,Safari,"United States",1,0,0.00000,0.0000
2011-09-30,22,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu34,"Internet Explorer","United States",1,0,0.00000,0.0000
2011-09-30,22,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu22,Chrome,"United States",4,0,0.00000,0.0000
2011-09-30,22,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu38,"Internet Explorer","United States",1,0,0.00000,0.0000
2011-09-30,22,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu35,Firefox,Canada,0,0,0.00000,0.0000
2011-09-30,22,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu37,Android,"United States",1,0,0.00000,0.0000
2011-09-30,22,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu34,Firefox,"United States",1,0,0.00000,0.0000
2011-09-30,22,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu21,"Internet Explorer","United States",0,0,0.00000,0.0000
2011-09-30,22,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu41,"Internet Explorer","United States",2,0,0.00000,0.0000
2011-09-30,22,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu23,Chrome,"United States",1,0,0.00000,0.0000
2011-09-30,22,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu31,"Internet Explorer","United States",1,0,0.00000,0.0000
2011-09-30,22,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu21,Opera,"United States",1,0,0.00000,0.0000
2011-09-30,22,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu21,Firefox,"United States",2,0,0.00000,0.0000
2011-09-30,22,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu22,"Internet Explorer","United States",2,0,0.00000,0.0000
2011-09-30,22,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu20,Chrome,Canada,1,0,0.00000,0.0000
2011-09-30,22,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu33,Chrome,"United States",2,0,0.00000,0.0000
2011-09-30,22,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu33,Firefox,"United States",1,0,0.00000,0.0000
2011-09-30,22,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu21,Chrome,"United States",2,0,0.00000,0.0000
2011-09-30,22,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu32,Firefox,"United States",1,0,0.00000,0.0000
2011-09-30,22,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu22,Firefox,"United States",1,0,0.00000,0.0000
2011-09-30,22,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu23,"Internet Explorer","United States",2,0,0.00000,0.0000
2011-09-30,22,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu38,Chrome,"United States",1,0,0.00000,0.0000
2011-09-30,22,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu39,"Internet Explorer","United States",2,0,0.00000,0.0000
2011-09-30,22,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu35,Firefox,"United States",3,0,0.00000,0.0000
2011-09-30,22,"GetItOn.com - Free Join",,,TJ4,jhu22,"Internet Explorer",Japan,1,0,0.00000,0.0000
2011-09-30,22,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu20,"Internet Explorer",Canada,1,0,0.00000,0.0000
2011-09-30,22,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu36,Firefox,"United States",1,0,0.00000,0.0000
2011-09-30,22,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu32,Chrome,"United States",1,0,0.00000,0.0000
2011-09-30,21,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu38,"Internet Explorer","United States",3,1,5.25000,1.7500
2011-09-30,21,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu21,Firefox,"United States",1,1,5.25000,5.2500
2011-09-30,21,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu22,"Internet Explorer","United States",2,1,5.25000,2.6250
2011-09-30,21,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu33,Firefox,"United States",2,0,0.00000,0.0000
2011-09-30,21,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu32,Firefox,"United States",1,0,0.00000,0.0000
2011-09-30,21,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu22,Firefox,"United States",2,0,0.00000,0.0000
2011-09-30,21,"JustHookup.com - Free Join *IC* Single Opt In",,,BLA4,lb-amata2,Android,"United Kingdom",1,0,0.00000,0.0000
2011-09-30,21,"GetItOn.com - Free Join",,,TJ4,ITall13,Chrome,Italy,1,0,0.00000,0.0000
2011-09-30,21,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu38,"Partially Web-Capable Devices","United States",1,0,0.00000,0.0000
2011-09-30,21,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu41,Chrome,"United States",0,0,0.00000,0.0000
2011-09-30,21,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu37,Firefox,"United States",1,0,0.00000,0.0000
2011-09-30,21,"GetItOn.com - Free Join",,,TJ4,ITall13,Firefox,Italy,1,0,0.00000,0.0000
2011-09-30,21,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu38,Firefox,Canada,1,0,0.00000,0.0000
2011-09-30,21,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu36,"Internet Explorer","United States",2,0,0.00000,0.0000
2011-09-30,21,"GetItOn.com - Free Join",,,TJ4,ITjhu32,Chrome,Italy,1,0,0.00000,0.0000
2011-09-30,21,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu37,Chrome,"United States",1,0,0.00000,0.0000
2011-09-30,21,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu32,"Internet Explorer","United States",2,0,0.00000,0.0000
2011-09-30,21,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu20,Firefox,"United States",3,0,0.00000,0.0000
2011-09-30,21,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu40,Chrome,"United States",1,0,0.00000,0.0000
2011-09-30,21,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu20,Chrome,"United States",0,0,0.00000,0.0000
2011-09-30,21,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu40,Firefox,"United States",1,0,0.00000,0.0000
2011-09-30,21,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu33,"Internet Explorer",Canada,1,0,0.00000,0.0000
2011-09-30,21,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu37,"Internet Explorer","United States",1,0,0.00000,0.0000
2011-09-30,21,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu35,"Internet Explorer","United States",1,0,0.00000,0.0000
2011-09-30,21,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu33,"Internet Explorer","United States",1,0,0.00000,0.0000
2011-09-30,21,"GetItOn.com - Free Join",,,TJ4,ITusca2,Chrome,Italy,1,0,0.00000,0.0000
2011-09-30,21,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu40,"Internet Explorer","United States",3,0,0.00000,0.0000
2011-09-30,21,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu21,Safari,Canada,1,0,0.00000,0.0000
2011-09-30,21,"GetItOn.com - Free Join",,,TJ4,ITusca2,Firefox,Italy,1,0,0.00000,0.0000
2011-09-30,21,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu40,Chrome,Canada,1,0,0.00000,0.0000
2011-09-30,21,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu38,Firefox,"United States",1,0,0.00000,0.0000
2011-09-30,21,"GetItOn.com - Free Join",,,TJ4,ITusca2,"Internet Explorer",Italy,2,0,0.00000,0.0000
2011-09-30,21,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu21,"Internet Explorer","United States",3,0,0.00000,0.0000
2011-09-30,21,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu31,"Internet Explorer","United States",2,0,0.00000,0.0000
2011-09-30,21,"GetItOn.com - Free Join",,,TJ4,ITjhu32,"Internet Explorer",Italy,1,0,0.00000,0.0000
2011-09-30,21,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu33,Chrome,"United States",1,0,0.00000,0.0000
2011-09-30,20,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu39,"Internet Explorer",Canada,3,0,0.00000,0.0000
2011-09-30,20,"GetItOn.com - Free Join",,,TJ4,ITusca2,"Internet Explorer",Italy,1,0,0.00000,0.0000
2011-09-30,20,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu21,"Internet Explorer","United States",1,0,0.00000,0.0000
2011-09-30,20,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu39,Firefox,"United States",1,0,0.00000,0.0000
2011-09-30,20,"GetItOn.com - Free Join",,,TJ4,ITjhu32,"Internet Explorer",Italy,0,0,0.00000,0.0000
2011-09-30,20,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu23,"Internet Explorer","United States",4,0,0.00000,0.0000
2011-09-30,20,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu21,Firefox,Canada,0,0,0.00000,0.0000
2011-09-30,20,"GetItOn.com - Free Join",,,TJ4,ITall13,"Internet Explorer",Italy,1,0,0.00000,0.0000
2011-09-30,20,"GetItOn.com - Free Join",,,TJ4,jhu40,Firefox,Germany,1,0,0.00000,0.0000
2011-09-30,20,"JustHookup.com - Free Join *IC* Single Opt In",,,BLA4,ss-hrny,Chrome,"United Kingdom",2,0,0.00000,0.0000
2011-09-30,20,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,ITall13,"Internet Explorer","United States",1,0,0.00000,0.0000
2011-09-30,20,"GetItOn.com - Free Join",,,TJ4,ITall13,Chrome,Italy,1,0,0.00000,0.0000
2011-09-30,20,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu36,"Internet Explorer",Canada,1,0,0.00000,0.0000
2011-09-30,20,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu36,"Internet Explorer","United States",2,0,0.00000,0.0000
2011-09-30,20,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu34,"Internet Explorer","United States",1,0,0.00000,0.0000
2011-09-30,20,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu40,Chrome,"United States",1,0,0.00000,0.0000
2011-09-30,20,"GetItOn.com - Free Join",,,TJ4,ITjhu32,Chrome,,1,0,0.00000,0.0000
2011-09-30,20,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu40,Firefox,"United States",1,0,0.00000,0.0000
2011-09-30,20,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu37,"Internet Explorer","United States",1,0,0.00000,0.0000
2011-09-30,20,"GetItOn.com - Free Join",,,TJ4,ITusca2,Chrome,Italy,2,0,0.00000,0.0000
2011-09-30,20,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu40,"Internet Explorer","United States",1,0,0.00000,0.0000
2011-09-30,20,"GetItOn.com - Free Join",,,TJ4,ITusca2,Firefox,Italy,3,0,0.00000,0.0000
2011-09-30,20,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu37,Safari,"United States",1,0,0.00000,0.0000
2011-09-30,20,"GetItOn.com - Free Join",,,TJ4,ITjhu32,Firefox,Italy,1,0,0.00000,0.0000
2011-09-30,19,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu33,Chrome,"United States",1,1,5.25000,5.2500
2011-09-30,19,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu37,"Internet Explorer","United States",2,0,0.00000,0.0000
2011-09-30,19,"GetItOn.com - Free Join",,,TJ4,ITusca2,Chrome,Italy,2,0,0.00000,0.0000
2011-09-30,19,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu21,Chrome,"United States",1,0,0.00000,0.0000
2011-09-30,19,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu40,"Internet Explorer","United States",1,0,0.00000,0.0000
2011-09-30,19,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu39,"Internet Explorer","United States",1,0,0.00000,0.0000
2011-09-30,19,"GetItOn.com - Free Join",,,TJ4,ITusca2,Firefox,Italy,7,0,0.00000,0.0000
2011-09-30,19,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu21,Firefox,"United States",1,0,0.00000,0.0000
2011-09-30,19,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu39,Chrome,"United States",1,0,0.00000,0.0000
2011-09-30,19,"GetItOn.com - Free Join",,,TJ4,ITusca2,Safari,Italy,1,0,0.00000,0.0000
2011-09-30,19,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu22,"Internet Explorer","United States",1,0,0.00000,0.0000
2011-09-30,19,"GetItOn.com - Free Join",,,TJ4,ITjhu32,Firefox,Italy,2,0,0.00000,0.0000
2011-09-30,19,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu23,Firefox,"United States",2,0,0.00000,0.0000
2011-09-30,19,"GetItOn.com - Free Join",,,TJ4,ITusca2,"Internet Explorer",Italy,3,0,0.00000,0.0000
2011-09-30,19,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu21,"Internet Explorer","United States",1,0,0.00000,0.0000
2011-09-30,19,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu33,Firefox,"United States",2,0,0.00000,0.0000
2011-09-30,19,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu32,Firefox,"United States",1,0,0.00000,0.0000
2011-09-30,19,"GetItOn.com - Free Join",,,TJ4,ITjhu32,"Internet Explorer",Italy,4,0,0.00000,0.0000
2011-09-30,19,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu20,"Internet Explorer","United States",1,0,0.00000,0.0000
2011-09-30,19,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu23,"Internet Explorer","United States",1,0,0.00000,0.0000
2011-09-30,19,"GetItOn.com - Free Join",,,TJ4,ITall13,"Internet Explorer",Italy,2,0,0.00000,0.0000
2011-09-30,19,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu37,Firefox,"United States",2,0,0.00000,0.0000
2011-09-30,19,"GetItOn.com - Free Join",,,TJ4,ITall13,Firefox,Italy,3,0,0.00000,0.0000
2011-09-30,19,"GetItOn.com - Free Join",,,TJ4,ITjhu32,Chrome,Italy,1,0,0.00000,0.0000
2011-09-30,19,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu36,Chrome,"United States",1,0,0.00000,0.0000
2011-09-30,19,"GetItOn.com - Free Join",,,TJ4,ITall13,Chrome,Italy,1,0,0.00000,0.0000
2011-09-30,19,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu41,Safari,"United States",1,0,0.00000,0.0000
2011-09-30,19,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu32,"Internet Explorer","United States",4,0,0.00000,0.0000
2011-09-30,19,"BeNaughty 25+Male Only (US) Dating",,,TJ4,jhu36,Safari,"United States",1,0,0.00000,0.0000
2011-09-30,19,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu20,Chrome,"United States",1,0,0.00000,0.0000
2011-09-30,19,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu35,"Internet Explorer","United States",2,0,0.00000,0.0000
2011-09-30,19,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu33,"Internet Explorer","United States",1,0,0.00000,0.0000
2011-09-30,19,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu34,"Internet Explorer","United States",2,0,0.00000,0.0000
2011-09-30,19,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu38,"Internet Explorer","United States",1,0,0.00000,0.0000
2011-09-30,19,"GetItOn.com - Free Join",,,TJ4,ITjhu32,Opera,Italy,1,0,0.00000,0.0000
2011-09-30,19,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu37,Firefox,Canada,1,0,0.00000,0.0000
2011-09-30,19,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu41,Firefox,"United States",4,0,0.00000,0.0000
2011-09-30,19,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu40,Firefox,"United States",1,0,0.00000,0.0000
2011-09-30,18,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu22,Safari,"United States",1,1,5.25000,5.2500
2011-09-30,18,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu23,Firefox,"United States",1,1,5.25000,5.2500
2011-09-30,18,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu35,"Internet Explorer","United States",3,0,0.00000,0.0000
2011-09-30,18,"*EXCLUSIVE* BannedEmoGFs.com - Free CC Trial",,,BLA5,emogf,Firefox,"United Kingdom",1,0,0.00000,0.0000
2011-09-30,18,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu31,"Internet Explorer","United States",2,0,0.00000,0.0000
2011-09-30,18,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu38,"Internet Explorer","United States",2,0,0.00000,0.0000
2011-09-30,18,"RudeFinder.com - Free Join *IC* Single Opt In",,,BLA4,lb-jhu6,Chrome,"United Kingdom",1,0,0.00000,0.0000
2011-09-30,18,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu38,Chrome,"United States",1,0,0.00000,0.0000
2011-09-30,18,"GetItOn.com - Free Join",,,TJ4,ITjhu32,Safari,Italy,1,0,0.00000,0.0000
2011-09-30,18,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu34,Chrome,"United States",1,0,0.00000,0.0000
2011-09-30,18,"JustHookup.com - Free Join *IC* Single Opt In",,,TJ4,jhu41,Firefox,"United States",3,0,0.00000,0.0000
